Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Searching for ‘ Florida Man ’ is the latest internet fad,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/searching-for-florida-man-is-the-latest-internet-fad/articleshow/68555433.cms,2,0.23
Times of India, Man bites dog arrested,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/man-bites-dog-arrested/articleshow/62640574.cms,2,0.17
Times of India, Perfectly preserved head of Ice Age wolf found in Siberia,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/perfectly-preserved-head-of-ice-age-wolf-found-in-siberia/articleshow/69789379.cms,2,0.14
Times of India, Man ’ s body found after tree grows from seed in his stomach,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/mans-body-found-after-tree-grows-from-seed-in-his-stomach/articleshow/65958806.cms,2,0.18
Times of India, Pakistan boy in protective custody for attempting to operate self made flying machine,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/pakistan-boy-in-protective-custody-for-attempting-to-operate-self-made-flying-machine/articleshow/68674335.cms,3,0.35
Times of India, Pakistan minister accidentally shown with cat ears whiskers on Facebook live streaming,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/pakistan-minister-accidentally-shown-with-cat-ears-whiskers-on-facebook-live-streaming/articleshow/69801229.cms,3,0.37
Times of India, Couple in illicit relationship take lives by electrocution,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/couple-in-illicit-relationship-take-lives-by-electrocution/articleshow/65753605.cms,3,0.35
Times of India, Woman chops off her tongue offers it at temple in Madhya Pradesh,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/woman-chops-off-her-tongue-offers-it-at-temple-in-madhya-pradesh/articleshow/64107716.cms,4,0.26
Times of India, US woman sets world record for largest teddy bear collection,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/us-woman-sets-world-record-for-largest-teddy-bear-collection/articleshow/60915168.cms,4,0.26
Times of India, Worlds smallest Mona Lisa painted with DNA,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/worlds-smallest-mona-lisa-painted-with-dna/articleshow/61958993.cms,4,0.27
Times of India, Flight forced to turn back after mother forgets baby at Jeddah airport,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/flight-forced-to-turn-back-after-mother-forgets-baby-at-jeddah-airport/articleshow/68371658.cms,5,0.3
Times of India, Lift those knees Babies crawl to the Lithuanian finish line,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/lift-those-knees-babies-crawl-to-the-lithuanian-finish-line/articleshow/69628088.cms,5,0.27
Times of India, Baby born from embryo frozen for 25 years,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/baby-born-from-embryo-frozen-for-25-years/articleshow/62180403.cms,5,0.29
Times of India, Wyoming man shoplifted at store applied for job police say,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/wyoming-man-shoplifted-at-store-applied-for-job-police-say/articleshow/69114436.cms,6,0.38
Times of India, Robot fired after putting off customers at UK store,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/robot-fired-after-putting-off-customers-at-uk-store/articleshow/62624018.cms,6,0.33
Times of India, HP bound bus passenger booked for stinking socks,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/hp-bound-bus-passenger-booked-for-stinking-socks/articleshow/61894027.cms,7,0.55
Times of India, Trump and Melanias wedding cake up for sale,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/trump-and-melanias-wedding-cake-up-for-sale/articleshow/61701945.cms,8,1.0
Times of India, Man rides horse to office on his last day of work,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/man-rides-horse-to-office-on-his-last-day-of-work/articleshow/64604381.cms,9,0.53
Times of India, Rare albino panda caught on camera in China State media,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/rare-albino-panda-caught-on-camera-in-china-state-media/articleshow/69505260.cms,10,0.56
Times of India, Troopers Teen arrested for taking control of Alaska flight,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/troopers-teen-arrested-for-taking-control-of-alaska-flight/articleshow/67963699.cms,11,0.44
Times of India, Pak boy arrested on charges of sexually assaulting hen,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/pak-boy-arrested-on-charges-of-sexually-assaulting-hen/articleshow/61642439.cms,11,0.39
Times of India, Japanese arrested for reportedly caging son for 20 years,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/japanese-arrested-for-reportedly-caging-son-for-20-years/articleshow/63685449.cms,11,0.41
Times of India, Cover up Students deck out dome with Captain America shield,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/cover-up-students-deck-out-dome-with-captain-america-shield/articleshow/69114286.cms,12,1.0
Times of India, French spiderman climbs Londons 230 metre Heron Tower without ropes,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/french-spiderman-climbs-londons-230-metre-heron-tower-without-ropes/articleshow/66366703.cms,13,1.0
Times of India, Love hormone with less complications created,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/love-hormone-with-less-complications-created/articleshow/62054493.cms,14,0.5
