Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, No report that terrorists involved in Easter bombings had travelled to India Lankan President Sirisena,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/no-report-that-terrorists-involved-in-easter-bombings-had-travelled-to-india-lankan-president-sirisena/articleshow/69602337.cms,2,0.24
Times of India, PM Modi plants Ashoka sapling at Lankan Presidents House,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/pm-modi-plants-ashoka-sapling-at-lankan-presidents-house/articleshow/69711423.cms,2,0.26
Times of India, PM Modi gets Samadhi Buddha Statue as gift from Lankan President Sirisena,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/pm-gets-samadhi-buddha-statue-as-gift-from-lankan-president-sirisena/articleshow/69712190.cms,2,0.25
Times of India, Suspended police head blames President Sirisena for failing to prevent Lanka attack,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/suspended-police-head-blames-president-sirisena-for-failing-to-prevent-lanka-attack/articleshow/69629901.cms,2,0.29
Times of India, Desperate Rohingya caught on cross border narcotics runs Police,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/desperate-rohingya-caught-on-cross-border-narcotics-runs-police/articleshow/69542822.cms,3,0.22
Times of India, New China Nepal friendship bridge comes into operation,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/new-china-nepal-friendship-bridge-comes-into-operation/articleshow/69692230.cms,3,0.25
Times of India, Eight died while collecting Himalayan viagra in Nepal,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/eight-died-while-collecting-himalayan-viagra-in-nepal/articleshow/69678893.cms,3,0.23
Times of India, Nepal schools make Mandarin compulsory after China offers to pay teachers salaries,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/nepal-schools-make-mandarin-compulsory-after-china-offers-to-pay-teachers-salaries/articleshow/69799114.cms,3,0.26
Times of India, Bangladesh airlines pilot flying to bring PM back home caught without passport at Qatar airport,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/bangladesh-airlines-pilot-flying-to-bring-pm-back-home-caught-without-passport-at-qatar-airport/articleshow/69689088.cms,4,1.0
Times of India, Pashupatinath temple owns over 9kg gold Rs 1 3 billion cash,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/pashupatinath-temple-owns-over-9kg-gold-rs-1-3-billion-cash/articleshow/69670829.cms,5,0.2
Times of India, Bangladesh PM attacks Myanmar over Rohingya deadlock,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/bangladesh-pm-attacks-myanmar-over-rohingya-deadlock/articleshow/69727335.cms,5,0.41
Times of India, Bangladesh PM Sheikh Hasina attacks Myanmar over Rohingya deadlock,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/bangladesh-pm-sheikh-hasina-attacks-myanmar-over-rohingya-deadlock/articleshow/69726708.cms,5,0.27
Times of India, Bangladeshs coal fired power plants put Sunderbans on natural sites in danger Report,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/bangladeshs-coal-fired-power-plants-put-sunderbans-on-natural-sites-in-danger-report/articleshow/69800141.cms,5,0.23
Times of India, No Indian connection to Easter Sunday attacks Lanka prez,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/no-indian-connection-to-easter-sunday-attacks-lanka-prez/articleshow/69605568.cms,6,0.46
Times of India, Tussle breaks out in Lankan House as prez tries to derail blasts probe,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/tussle-breaks-out-in-lankan-house-as-prez-tries-to-derail-blasts-probe/articleshow/69718550.cms,6,0.4
Times of India, UAE repatriates Sri Lankans in connection with Easter attacks,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/uae-repatriates-sri-lankans-in-connection-with-easter-attacks/articleshow/69785022.cms,6,0.44
Times of India, Congestion alone did not kill climbers on Mount Everest Nepal government,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/congestion-alone-did-not-kill-climbers-on-mount-everest-nepal-government/articleshow/69772202.cms,7,0.25
Times of India, Nepal looks to limit Everest access after deaths but doubts linger,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/nepal-looks-to-limit-everest-access-after-deaths-but-doubts-linger/articleshow/69659807.cms,7,0.23
Times of India, First ever Everest clean up throws up 11000 kilos of trash four bodies,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/first-ever-everest-clean-up-throws-up-11000-kilos-of-trash-four-bodies/articleshow/69670539.cms,7,0.24
Times of India, US raises concern over increasing North Korean activities in Nepal,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/us-raises-concern-over-increasing-north-korean-activities-in-nepal/articleshow/69800241.cms,8,1.0
Times of India, Former Maldives president tipped as new speaker,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/former-maldives-president-tipped-as-new-speaker/articleshow/69551507.cms,9,1.0
Times of India, Terror cant defeat Sri Lankas spirit PM Narendra Modi,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/terror-cant-defeat-sri-lankas-spirit-pm-narendra-modi/articleshow/69711285.cms,10,0.45
Times of India, US heads to new talks with Taliban,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/us-heads-to-new-talks-with-taliban/articleshow/69613343.cms,11,0.39
Times of India, Thailand Parliament votes for coup leader to stay on as PM,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/thailand-parliament-votes-for-coup-leader-to-stay-on-as-pm/articleshow/69677273.cms,11,0.38
Times of India, Afghan officials 3 bomb blasts in capital 1 killed,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/afghan-officials-3-bomb-blasts-in-capital-1-killed/articleshow/69618532.cms,12,0.39
Times of India, As pressure for Afghan peace grows drug threat remains,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/as-pressure-for-afghan-peace-grows-drug-threat-remains/articleshow/69687926.cms,12,0.36
Times of India, In Afghanistan conspiracy theories fuel polio outbreak,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/in-afghanistan-conspiracy-theories-fuel-polio-outbreak/articleshow/69790328.cms,13,0.58
