Newspaper,Heading,Date,Time,URL
Hindiustan Times,"Huawei launches 5G lab in South Korea, but keeps event low-key after US ban",2019-05-30,12:33:00,https://www.hindustantimes.com/tech/huawei-launches-5g-lab-in-south-korea-but-keeps-event-low-key-after-us-ban/story-tcuDSx5k96VbP1EEZ4yJCI.html
Hindiustan Times,Samsung aims to double online smartphone sales in India,2019-05-30,12:37:00,https://www.hindustantimes.com/tech/samsung-aims-to-double-online-smartphone-sales-to-in-india/story-3tANKE8qbUTZ2gxV22tZzO.html
Hindiustan Times,Apple defends App Store amid mounting criticism,2019-05-30,13:55:00,https://www.hindustantimes.com/tech/apple-defends-app-store-amid-mounting-criticism/story-xy2UHf99RvfWrOYwW6CdsM.html
Hindiustan Times,Google bans apps that facilitate sale of marijuana,2019-05-30,12:06:00,https://www.hindustantimes.com/tech/google-bans-apps-that-facilitate-sale-of-marijuana/story-jrO2EibE3jhP1Uud3W43zO.html
Hindiustan Times,"‘Alexa, delete everything I said today’: Amazon adds new privacy feature",2019-05-30,17:04:00,https://www.hindustantimes.com/tech/amazon-to-let-alexa-users-delete-voice-commands-in-privacy-push/story-btTpr3GpIq4oKVrYwES0JO.html
Hindiustan Times,"Snapchat, JioSaavn partner for music sharing",2019-05-30,11:48:00,https://www.hindustantimes.com/tech/snapchat-jiosaavn-partner-for-music-sharing/story-BAH9iG10qFGgakaFCVql3I.html
Hindiustan Times,Here’s why building a smartphone without US tech is impossible,2019-05-30,11:37:00,https://www.hindustantimes.com/tech/here-s-why-building-a-smartphone-without-the-us-tech-is-impossible/story-BeuvBWelB3emXnSgkfGR5J.html
Hindiustan Times,China military to replace Microsoft’s Windows with custom OS: Report,2019-05-30,10:16:00,https://www.hindustantimes.com/tech/china-military-to-replace-microsoft-s-windows-with-custom-os-report/story-Z6GxQNZpGJwgA2GKsDYzII.html
Hindiustan Times,Facebook CEO Mark Zuckerberg set to face leadership vote,2019-05-30,10:43:00,https://www.hindustantimes.com/tech/facebook-ceo-mark-zuckerberg-set-to-face-leadership-vote/story-VkYVts42DWrBi6Zt8gxpeJ.html
Hindiustan Times,Realme X will launch in India in second half of 2019,2019-05-30,10:02:00,https://www.hindustantimes.com/tech/realme-x-will-launch-in-india-in-second-half-of-2019/story-9yZvr31PyiMoqUC1CZ3j7I.html
Hindiustan Times,"Amazon Echo Show 5 with 5.5-inch display launched, priced at Rs 8,999",2019-05-30,09:54:00,https://www.hindustantimes.com/tech/amazon-echo-show-5-with-5-5-inch-display-launched-priced-at-rs-8-999/story-rFrRl6Nsz7pyCXTz7qd2EI.html
Hindiustan Times,Google CEO Sundar Pichai turned down a big stock award after lavish payouts,2019-05-29,18:47:00,https://www.hindustantimes.com/tech/google-ceo-sundar-pichai-turned-down-a-big-stock-award-after-lavish-payouts/story-il2spS4HbaBYDCe6coNqkO.html
Hindiustan Times,"YouTube Music, YouTube Premium cheap student plans launched in India",2019-05-29,18:38:00,https://www.hindustantimes.com/tech/youtube-music-youtube-premium-cheap-student-plans-launched-in-india/story-2DUydHnEoTBLafXGceizWI.html
Hindiustan Times,Samsung Galaxy M40 with Infinity-O display to launch in India on June 11,2019-05-29,18:15:00,https://www.hindustantimes.com/tech/samsung-galaxy-m40-with-infinity-o-display-to-launch-in-india-on-june-11/story-wy3nV5FaaXFbU3c1hg68FJ.html
Hindiustan Times,"Moto Z4 phone listed, sold on Amazon ahead of launch",2019-05-29,16:23:00,https://www.hindustantimes.com/tech/moto-z4-phone-listed-sold-on-amazon-ahead-of-launch/story-Qu7O7Ob4HZIK0F8za42jsJ.html
